unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
36877,besckei,besckei Heliconius,,,,desconocido,22-43a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-21.75,-43.25,KB 1979
36885,besckei,besckei Heliconius,,,,desconocido,23-47a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-47.25,KB 1979
36888,besckei,besckei Heliconius,,,,desconocido,23-45a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-45.25,KB 1979
36892,besckei,besckei Heliconius,,,,desconocido,23-44a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-44.25,KB 1979
36899,besckei,besckei Heliconius,,,,desconocido,23-43a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-43.25,KB 1979
36918,besckei,besckei Heliconius,,,,desconocido,25-50a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-24.75,-50.25,KB 1979
36922,besckei,besckei Heliconius,,,,desconocido,26-49a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-25.75,-49.25,KB 1979
36926,besckei,besckei Heliconius,,,,desconocido,27-50a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-26.75,-50.25,KB 1979
36931,besckei,besckei Heliconius,,,,desconocido,27-49a S,,,m,,,,,KB 1979,,NEIL ROSSER,,-26.75,-49.25,KB 1979
37241,besckei,besckei Heliconius,,,,desconocido,16-48b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-15.75,-47.75,KB 1979
37263,besckei,besckei Heliconius,,,,desconocido,20-44b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-19.75,-43.75,KB 1979
37279,besckei,besckei Heliconius,,,,desconocido,20-41b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-19.75,-40.75,KB 1979
37287,besckei,besckei Heliconius,,,,desconocido,21-42b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-20.75,-41.75,KB 1979
37292,besckei,besckei Heliconius,,,,desconocido,23-47b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-46.75,KB 1979
37295,besckei,besckei Heliconius,,,,desconocido,23-46b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-45.75,KB 1979
37297,besckei,besckei Heliconius,,,,desconocido,23-45b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-44.75,KB 1979
37299,besckei,besckei Heliconius,,,,desconocido,23-44b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.75,-43.75,KB 1979
37304,besckei,besckei Heliconius,,,,desconocido,24-47b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-23.75,-46.75,KB 1979
37308,besckei,besckei Heliconius,,,,desconocido,24-46b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-23.75,-45.75,KB 1979
37312,besckei,besckei Heliconius,,,,desconocido,26-49b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-25.75,-48.75,KB 1979
37315,besckei,besckei Heliconius,,,,desconocido,28-49b S,,,m,,,,,KB 1979,,NEIL ROSSER,,-27.75,-48.75,KB 1979
37670,besckei,besckei Heliconius,,,,desconocido,16-48c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-16.25,-48.25,KB 1979
37678,besckei,besckei Heliconius,,,,desconocido,19-44c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-19.25,-44.25,KB 1979
37692,besckei,besckei Heliconius,,,,desconocido,20-43c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-20.25,-43.25,KB 1979
37709,besckei,besckei Heliconius,,,,desconocido,22-47c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.25,-47.25,KB 1979
37715,besckei,besckei Heliconius,,,,desconocido,22-43c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-22.25,-43.25,KB 1979
37720,besckei,besckei Heliconius,,,,desconocido,23-51c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-23.25,-51.25,KB 1979
37723,besckei,besckei Heliconius,,,,desconocido,23-46c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-23.25,-46.25,KB 1979
37739,besckei,besckei Heliconius,,,,desconocido,25-50c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-25.25,-50.25,KB 1979
37743,besckei,besckei Heliconius,,,,desconocido,25-49c S,,,m,,,,,KB 1979,,NEIL ROSSER,,-25.25,-49.25,KB 1979
